_id,airline,name,alias,iata,icao,active,country,base
56e9b497732b6122f8790518,665,AD Aviation,,VUE,FLIGHTVUE,Y,United Kingdom,TRR
56e9b497732b6122f879051c,669,Aerovega,,VEG,AEROVEGA,N,Mexico,KEM
56e9b497732b6122f879051d,670,Aerovilla,,VVG,AEROVILLA,N,Colombia,JAC
56e9b497732b6122f879051e,671,Aerolineas Villaverde,,VLR,VILLAVERDE,N,Mexico,PTG
56e9b497732b6122f879051f,672,Aero Air,,WIL,WILLIAMETTE,N,United States,HYA
56e9b497732b6122f8790521,674,Aero Industries Inc,,WAB,WABASH,N,United States,LIH
56e9b497732b6122f8790523,678,Aero Virel,,VLS,VIREL,N,Mexico,JTR
56e9b497732b6122f8790524,677,Aero Vilamoura,,VMR,AERO VILAMOURA,N,Portugal,KGF
56e9b497732b6122f8790525,679,Aeronautical Radio Inc,,XAA,,N,United States,TDX
56e9b497732b6122f8790526,680,Aerovuelox,,VUO,AEROVUELOX,N,Mexico,BUN
56e9b497732b6122f8790527,676,Aero Taxi Los Valles,,VAD,VALLES,N,Spain,CSK
56e9b497732b6122f8790528,681,Aeronaves TSM,,VTM,AERONAVES TSM,N,Mexico,CGK
56e9b497732b6122f8790529,682,Air Ivoire,VU,VUN,AIRIVOIRE,Y,Ivory Coast,OLL
56e9b497732b6122f879052a,683,Air Botswana,BP,BOT,BOTSWANA,Y,Botswana,BWT
56e9b497732b6122f879052b,684,Air-Rep,,XPR,,N,United States,XTG
56e9b497732b6122f879052c,685,Air Excel,,XLL,TINGA-TINGA,N,Tanzania,NGB
56e9b497732b6122f879052d,686,Air Evans,,VAE,AIR-EVANS,N,Spain,GFF
56e9b497732b6122f879052f,688,Air Net Private Charter,,WDR,WIND RIDER,N,United States,BME
56e9b497732b6122f8790530,689,Air Executive Charter,,XEC,,N,Germany,PWE
56e9b497732b6122f8790531,690,Air Foyle,GS,UPA,FOYLE,Y,United Kingdom,KTE
56e9b497732b6122f8790532,691,Air Midwest,,VTY,VICTORY,N,Nigeria,SWF
56e9b497732b6122f8790535,694,Air Vardar,,VDR,VARDAR,N,Macedonia,DPO
56e9b497732b6122f8790537,696,Air Walser,,WLR,AIRWALSER,N,Italy,HUH
56e9b497732b6122f8790538,697,Aircompany Rosavia,,URA,ROSAVIA,N,Ukraine,UUD
56e9b497732b6122f8790539,698,Aircraft Performance Group,,XLB,,N,United States,RGL
56e9b497732b6122f879053c,701,Airways,,WAY,GARONNE,N,France,OIM
56e9b497732b6122f879053e,703,Airkenya,,XAK,SUNEXPRESS,N,Kenya,FSP
56e9b497732b6122f8790543,709,Austro Aereo,,UST,AUSTRO AEREO,N,Ecuador,SJO
56e9b497732b6122f8790546,711,Avialift Vladivostok,,VLV,VLADLIFT,N,Russia,AAL
56e9b497732b6122f8790550,721,AMR Services Corporation,,XAM,ALLIANCE,N,United States,YCU
56e9b497732b6122f8790555,726,Angkor Air,,VAV,AIR ANGKOR,N,Cambodia,MYT
56e9b497732b6122f8790556,727,AVB-2004 Ltd,,VBC,AIR VICTOR,N,Bulgaria,JXA
56e9b497732b6122f8790557,728,ASECNA,,XKX,,N,France,KWF
56e9b497732b6122f8790558,729,AT and T Aviation Division,,XAT,,N,United States,NGO
56e9b497732b6122f879055d,734,Avstar Aviation,,VSA,STARBIRD,N,South Africa,TNA
56e9b497732b6122f879055f,736,Aviaprom Enterprises,,XAV,AVIAPROM,N,Russia,TRW
56e9b497732b6122f8790561,738,Aviostart AS,,VSR,AVIOSTART,N,Bulgaria,BRW
56e9b497732b6122f8790563,743,Australian air Express,,XME,AUS-CARGO,N,Australia,DJB
56e9b497732b6122f8790565,745,Air Caraibes Atlantique,,CAJ,CAR LINE,N,France,OER
56e9b497732b6122f879056b,742,AASANA,,XXV,,N,Bolivia,LEA
56e9b497732b6122f879056d,752,Aerocardal,,CDA,CARDAL,N,Chile,FRE
56e9b497732b6122f8790579,764,Air Charter Services,,CHR,ZAIRE CHARTER,N,Democratic Republic of the Congo,ALO
56e9b497732b6122f879057e,769,Aerovias Castillo,,CLL,AEROCASTILLO,N,Mexico,TUL
56e9b497732b6122f879057f,770,Aero Club De Portugal,,CLP,CLUB PORTUGAL,N,Portugal,IAN
56e9b497732b6122f8790583,740,"Assistance Aeroportuaire de L'Aeroport de Paris",,XJA,,N,France,DPO
56e9b497732b6122f8790585,775,Air Consul,,CNU,AIR CONSUL,N,Spain,SMR
56e9b497732b6122f8790587,777,ATS Private Company,,CPF,TECHSERVICE,N,Ukraine,CAW
56e9b497732b6122f8790589,779,Air Central,NV,CRF,AIR CENTRAL,N,Japan,BGO
56e9b497732b6122f8790592,788,Air Marshall Islands,CW,CWM,AIR MARSHALLS,Y,Marshall Islands,POI
56e9b497732b6122f8790598,795,Aerovias DAP,,DAP,DAP,N,Chile,RAB
56e9b497732b6122f879059a,789,Australian Customs Service,,CWP,COASTWATCH,N,Australia,NYO
56e9b497732b6122f879059d,798,Aviation Defense Service,,DEF,TIRPA,N,France,VAR
56e9b497732b6122f87905a5,806,Air Djibouti,,DJU,AIR DJIB,N,Djibouti,TIF
56e9b497732b6122f87905a6,807,Air Dolomiti,EN,DLA,DOLOMOTI,Y,Italy,MWX
56e9b497732b6122f87905a7,808,Aero Modelo,,DLS,AEROMODELO,N,Mexico,TRN
56e9b497732b6122f87905a9,810,Aerodinamica de Monterrey,,DMC,DINAMICAMONT,N,Mexico,LET
56e9b497732b6122f87905ab,812,Aerotaxis Dosmil,,DML,,N,Mexico,PAD
56e9b497732b6122f87905b4,813,Aerodespachos De El Salvador,,DNA,AERODESPACHOS,N,El Salvador,GCW
56e9b497732b6122f87905bc,829,Aero Ejecutivo De Baja California,,EBC,CALIXJET,N,Mexico,HTY
56e9b497732b6122f87905c2,835,Air Este,,EET,AESTE,N,Spain,ALW
56e9b497732b6122f87905ca,843,Aeronaves Del Noroeste,,ENW,AERONOR,N,Spain,SHJ
56e9b497732b6122f87905cb,846,Aero Transportes Empresariales,,EPL,EMPRESARIALES,N,Mexico,BUS
56e9b497732b6122f87905cc,847,Epps Air Service,,EPS,EPPS AIR,N,United States,KQT
56e9b497732b6122f87905cd,848,Aero Empresarial,,EPE,AEROEMPRESARIAL,N,Mexico,PYH
56e9b497732b6122f87905ce,849,Air S,KY,EQL,EQUATORIAL,N,Air S,PKC
56e9b497732b6122f87905cf,845,Aero Ermes,,EOM,AERO ERMES,N,Mexico,BFN
56e9b497732b6122f87905d0,850,Avianergo,,ERG,AVIANERGO,N,Russia,KLR
56e9b497732b6122f87905d3,853,Aeromaan,,ERM,EOMAAN,N,Mexico,JUV
56e9b497732b6122f87905d4,854,Aerosaba,,ESB,AEROSABA,N,Mexico,KLG
56e9b497732b6122f87905d9,859,Aero Siete,,ETE,AEROSIETE,N,Mexico,MKG
56e9b497732b6122f87905da,860,Air Atlanta Europe,,EUK,SNOWBIRD,N,United Kingdom,IXC
56e9b497732b6122f87905dc,862,Aeronautical Academy of Europe,,EVR,DIANA,N,Portugal,PIU
56e9b497732b6122f87905de,864,Atlantic Helicopters,,FAC,FAROECOPTER,N,Denmark,INL
56e9b497732b6122f87905df,866,Air Fiji,PC,FAJ,FIJIAIR,N,Fiji,BZO
56e9b497732b6122f87905e0,867,AF-Air International,,FAN,FANBIRD,N,Angola,BRD
56e9b497732b6122f87905e1,868,Aviation Data Systems,,FBW,,N,United States,YIO
56e9b497732b6122f87905e2,869,Air Carriers,,FCI,FAST CHECK,N,United States,KRF
56e9b497732b6122f87905e5,865,Argentine Air Force,,FAG,FUAER,N,Argentina,WWK
56e9b497732b6122f87905e6,872,African Airlines,,FDA,AIR SANKORE,N,Mali,ACH
56e9b497732b6122f87905e7,873,African Medical and Research Foundation,,FDS,FLYDOC,N,Kenya,PIZ
56e9b497732b6122f87905ea,876,Air Finland,OF,FIF,AIR FINLAND,Y,Finland,KWJ
56e9b497732b6122f87905f2,883,Air Fret De Mauritanie,,FMT,,N,Mauritania,FAR
56e9b497732b6122f87905f3,884,Avio Nord,,FNM,,N,Italy,ABV
56e9b497732b6122f87905f9,890,Afrika Aviation Handlers,,FRK,AFRIFAST,N,Kenya,TEQ
56e9b497732b6122f87905fa,891,"Afrique Chart'air",,FRQ,CHARTER AFRIQUE,N,Cameroon,LEA
56e9b497732b6122f8790600,898,Aerogaucho,,GAU,AEROGAUCHO,N,Uruguay,SHE
56e9b497732b6122f8790601,899,Aero Business Charter,,GBJ,GLOBAL JET,N,Germany,MOL
56e9b497732b6122f8790602,900,Atlantic Airlines,,GBN,ATLANTIC GABON,N,Gabon,PVG
56e9b497732b6122f8790607,905,Air Georgian,ZX,GGN,GEORGIAN,N,Canada,KTL
56e9b497732b6122f8790608,897,Air Philippines,2P,GAP,ORIENT PACIFIC,Y,Philippines,DLG
56e9b497732b6122f879060a,907,Air Ghana,,GHN,AIR GHANA,N,Ghana,ENE
56e9b497732b6122f879060f,912,Aero Charter,,GLT,GASLIGHT,N,United States,IRA
56e9b497732b6122f8790610,913,Aguilas Mayas Internacional,,GME,MAYAN EAGLES,N,Guatemala,PEN
56e9b497732b6122f8790611,914,Aerotaxis Guamuchil,,GMM,AEROGUAMUCHIL,N,Mexico,UIP
56e9b497732b6122f8790612,915,Aeroservicios Gama,,GMS,SERVICIOS GAMA,N,Mexico,YFO
56e9b497732b6122f8790613,916,Amber Air,0A,GNT,GINTA,N,Lithuania,KNH
56e9b497732b6122f8790616,919,Air Georgia,DA,GRG,AIR GEORGIA,N,Georgia,TXK
56e9b497732b6122f8790617,920,Air Cargo Center,,GRI,,N,Sao Tome and Principe,PZU
56e9b497732b6122f8790618,921,Air Greenland,GL,GRL,GREENLAND,Y,Denmark,PKZ
56e9b497732b6122f8790619,922,Allegro,LL,GRO,ALLEGRO,N,Mexico,JSU
56e9b497732b6122f879061a,923,Agroar - Trabalhos Aereos,,GRR,AGROAR,N,Portugal,BDB
56e9b497732b6122f879061c,926,Agrocentr-Avia,,GSV,AGRAV,N,Kazakhstan,OVS
56e9b497732b6122f879061d,925,Airlift Alaska,,GSP,GREEN SPEED,N,United States,SSA
56e9b497732b6122f879061e,927,Altin Havayolu Tasimaciligi Turizm Ve Ticaret,,GTC,GOLDEN WINGS,N,Turkey,PNI
56e9b497732b6122f879061f,928,Atlas Air,5Y,GTI,GIANT,Y,United States,VXE
56e9b497732b6122f8790620,929,Aerotaxi Grupo Tampico,,GTP,GRUPOTAMPICO,N,Mexico,SFL
56e9b497732b6122f8790621,930,Aerotaxis de Aguascalientes,,GUA,AGUASCALIENTES,N,Mexico,AEP
56e9b497732b6122f8790623,932,Air Victoria Georgia,,GVI,IRINA,N,Georgia,KRK
56e9b497732b6122f8790624,933,"Air D'Ayiti",H9,HAD,HAITI AVIA,N,Haiti,GRW
56e9b497732b6122f8790625,934,Air Comores International,GG,HAH,AIR COMORES,N,Comoros,HEA
56e9b497732b6122f8790626,935,Air Taxi,,HAT,TAXI BIRD,N,France,USM
56e9b497732b6122f8790627,936,Aerohein,,HEI,AEROHEIN,N,Chile,VDZ
56e9b497732b6122f8790628,937,Atlantic Air Lift,,HGH,HIGHER,N,France,GMO
56e9b497732b6122f879062a,939,Aviacion Ejecutiva De Hildago,,HID,EJECUTIVA HIDALGO,N,Mexico,AVP
56e9b497732b6122f879062c,942,Air-Invest,,HKH,HAWKHUNGARY,N,Hungary,DNZ
56e9b497732b6122f879062d,941,Al Rais Cargo,,HJT,AL-RAIS CARGO,N,United Arab Emirates,ERL
56e9b497732b6122f879062e,943,Air Tahoma,,HMA,TAHOMA,N,United States,SJO
56e9b497732b6122f879062f,944,Air Nova,,HMT,HAMILTON,N,Canada,MKY
56e9b497732b6122f8790632,947,Avinor,,HQO,,N,Norway,KMG
56e9b497732b6122f8790633,948,Airlink Airways,,HYR,HIGHFLYER,N,Ireland,LGP
56e9b497732b6122f8790634,949,Air Horizon,8C,HZT,HORIZON TOGO,N,Togo,SYX
56e9b497732b6122f8790635,950,AC Insat-Aero,,IAE,,N,Russia,WSZ
56e9b497732b6122f8790636,951,Air Inter Cameroun,,ICM,INTER-CAMEROUN,N,Cameroon,HNA
56e9b497732b6122f8790638,953,Aero Survey,,IKM,GHANA SURVEY,N,Ghana,SAV
56e9b497732b6122f8790639,954,Aero Airline,,ILK,ILEK,N,Kazakhstan,ERL
56e9b497732b6122f879063a,955,Airtime Charters,,IME,AIRTIME,N,United Kingdom,MUX
56e9b497732b6122f879063b,956,Aerotaxis Cimarron,,IMN,TAXI CIMARRON,N,Mexico,NOP
56e9b497732b6122f8790640,961,Arvand Airlines,,IRD,ARVAND,N,Iran,MOU
56e9b497732b6122f8790641,962,Atlas Aviation Group,,IRH,ATLAS AVIA,N,Iran,YNJ
56e9b497732b6122f8790642,963,Aram Airline,,IRW,ARAM,N,Iran,CHO
56e9b497732b6122f8790643,964,Aria Tour,,IRX,ARIA,N,Iran,VIJ
56e9b497732b6122f8790644,965,Aerotaxi,,ITE,AEROTAXI,N,Czech Republic,ATZ
56e9b497732b6122f8790645,966,Avita-Servicos Aereos,,ITF,AIR AVITA,N,Angola,OLF
56e9b497732b6122f8790646,967,Aero Citro,,ITO,AERO CITRO,N,Mexico,YEK
56e9b497732b6122f8790649,970,Air Bagan,W9,JAB,AIR BAGAN,Y,Myanmar,YLE
56e9b497732b6122f879064a,971,Aerojal,,JAD,AEROJAL,N,Mexico,SVL
56e9b497732b6122f879064b,973,Ambjek Air Services,,JEE,AMBJEK AIR,N,Nigeria,BUR
56e9b497732b6122f879064c,972,Airlink,,JAR,AIRLINK,N,Austria,MZL
56e9b497732b6122f879064d,974,Avfinity,,UTX,,N,United States,NAG
56e9b497732b6122f879064f,976,Air Jamaica Express,,JMX,JAMAICA EXPRESS,N,Jamaica,LAD
56e9b497732b6122f8790651,978,Aerojobeni,,JOB,JOBENI,N,Mexico,ORU
56e9b497732b6122f8790652,979,Atyrau Air Ways,IP,JOL,EDIL,N,Kazakhstan,HUU
56e9b497732b6122f8790653,980,Aerosmith Aviation,,JPR,JASPER,N,United States,CUF
56e9b497732b6122f8790654,981,Arrendamiento de Aviones Jets,,JTS,AVIONESJETS,N,Mexico,TGJ
56e9b497732b6122f8790656,983,Air Canada Jazz,QK,JZA,JAZZ,Y,Canada,TSR
56e9b497732b6122f8790657,984,Asia Aero Survey and Consulting Engineers,,KAA,AASCO,N,Republic of Korea,HRE
56e9b497732b6122f8790658,985,Air Kirovograd,,KAD,AIR KIROVOGRAD,N,Ukraine,MLB
56e9b497732b6122f8790659,986,Air Mach,,KAM,ICO-AIR,N,Italy,JRO
56e9b497732b6122f879065a,987,Air Kufra,,KAV,AIRKUFRA,N,Libya,YKF
56e9b497732b6122f879065b,988,Arkhabay,,KEK,ARKHABAY,N,Kazakhstan,LSI
56e9b497732b6122f879065c,989,Aero Charter Krifka,,KFK,KRIFKA AIR,N,Austria,TUK
56e9b497732b6122f879065d,990,Air Kraft Mir,,KFT,AIR KRAFT MIR,N,Uzbekistan,LEH
56e9b497732b6122f879065e,991,Air Concorde,,KGD,CONCORDE AIR,N,Bulgaria,YNJ
56e9b497732b6122f879065f,992,Alexandria Airlines,,KHH,,N,Egypt,AUG
56e9b497732b6122f8790660,993,Afit,,KIE,TWEETY,N,Germany,ADK
56e9b497732b6122f8790661,995,Atlasjet,KK,KKK,ATLASJET,Y,Turkey,YAG
56e9b497732b6122f8790663,996,Air Mali International,,KLB,TRANS MALI,N,Mali,MOD
56e9b497732b6122f8790664,997,Aerokaluz,,KLZ,AEROKALUZ,N,Mexico,KZN
56e9b497732b6122f8790665,998,Air Koryo,JS,KOR,AIR KORYO,Y,"Democratic People's Republic of Korea",ATK
56e9b497732b6122f8790666,999,Araiavia,,KOY,ALEKS,N,Kazakhstan,HOM
56e9b497732b6122f8790668,1001,Air Kokshetau,,KRT,KOKTA,N,Kazakhstan,SGN
56e9b497732b6122f879066e,1007,Aerovias De Lagos,,LAG,AEROLAGOS,N,Mexico,LIR
56e9b497732b6122f879066f,1008,Albanian Airlines,LV,LBC,ALBANIAN,Y,Albania,SDD
56e9b497732b6122f8790670,1009,Albisa,,LBI,ALBISA,N,Mexico,NDJ
56e9b497732b6122f8790671,1010,Albatros Airways,,LBW,ALBANWAYS,N,Albania,EGS
56e9b497732b6122f8790672,1011,Aerolineas Aereas Ejecutivas De Durango,,LDG,DURANGO,N,Mexico,TPA
56e9b497732b6122f8790674,1013,Al-Donas Airlines,,LDN,ALDONAS AIR,N,Nigeria,HAN
56e9b497732b6122f8790675,1014,Aero Lider,,LDR,AEROLIDER,N,Mexico,RGA
56e9b497732b6122f8790676,1015,Aleem,,LEM,,N,Egypt,AGA
56e9b497732b6122f8790677,1016,Aerolineas Ejecutivas,,LET,MEXEJECUTIV,N,Mexico,SHJ
56e9b497732b6122f8790678,1017,Air Alfa,,LFA,,Y,Turkey,IOA
56e9b497732b6122f8790679,1018,Aero Control Air,,LFC,LIFE FLIGHT CANADA,N,Canada,MUN
56e9b497732b6122f879067b,1020,Al Ahram Aviation,,LHR,AL AHRAM,N,Egypt,CBB
56e9b497732b6122f879067d,1022,Al-Dawood Air,,LIE,AL-DAWOOD AIR,N,Nigeria,VXE
56e9b497732b6122f879067e,1023,American Aviation,,LKP,LAKE POWELL,N,United States,REU
56e9b497732b6122f8790680,1025,Air Solutions,,LKY,LUCKY,N,United States,BJZ
56e9b497732b6122f8790681,1026,Alliance Air,CD,LLR,ALLIED,N,India,LNZ
56e9b497732b6122f8790682,1027,Aerolima,,LMA,AEROLIMA,N,Mexico,KUK
56e9b497732b6122f8790683,1028,Alamia Air,,LML,ALAMIA AIR,N,Libya,PMC
56e9b497732b6122f8790684,1029,Air Plus Argentina,,LMP,AIR FLIGHT,N,Argentina,RBY
56e9b497732b6122f8790686,1031,Aerolineas Mexicanas J S,,LMX,LINEAS MEXICANAS,N,Mexico,VLV
56e9b497732b6122f8790687,1032,Air Almaty,,LMY,AGLEB,N,Kazakhstan,SLW
56e9b497732b6122f8790688,1033,Air Almaty ZK,,LMZ,ALUNK,N,Kazakhstan,GAE
56e9b497732b6122f8790689,1035,Airlink,,LNK,LINK,N,South Africa,LRR
56e9b497732b6122f879068a,1034,Aerolane,XL,LNE,LAN ECUADOR,Y,Ecuador,MCG
56e9b497732b6122f8790691,1042,Al Rida Airways,,LRW,AL RIDA,N,Mauritania,BOC
56e9b497732b6122f8790692,1043,Aurela,,LSK,AURELA,N,Lithuania,BND
56e9b497732b6122f8790693,1044,Aerobusinessservice,,LSM,,N,Russia,CLQ
56e9b497732b6122f87906a3,1060,Airjet Exploracao Aerea De Carga,,MBC,MABECO,N,Angola,LCG
56e9b497732b6122f87906a5,1062,Air Mercia,,MCB,WESTMID,N,United Kingdom,YXC
56e9b497732b6122f87906ac,1069,Aero McFly,,MFL,MCFLY,N,Mexico,SCL
56e9b497732b6122f87906b4,1077,Aermarche,,MMC,AERMARCHE,N,Italy,SDY
56e9b497732b6122f87906b6,1079,Aviation Company Meridian,,MMM,AVIAMERIDIAN,N,Russia,IAA
56e9b497732b6122f87906b7,1080,AMP Incorporated,,MMP,AMP-INC,N,United States,PSA
56e9b497732b6122f87906b8,1081,Airmax,,MMX,PERUMAX,N,Peru,DIL
56e9b497732b6122f87906ba,1083,Aero Mongolia,M0,MNG,AERO MONGOLIA,N,Mongolia,DLI
56e9b497732b6122f87906bd,1086,Aerolineas De Morelia,,MOR,AEROMORELIA,N,Mexico,KNG
56e9b497732b6122f87906bf,1088,Aeromexpress,QO,MPX,AEROMEXPRESS,N,Mexico,IFO
56e9b497732b6122f87906c1,1090,Aeromorelos,,MRL,AEROMORELOS,N,Mexico,ILO
56e9b497732b6122f87906c2,1091,Aerocharter,,MRM,MARITIME,N,Canada,WBM
56e9b497732b6122f87906c3,1092,Abas,,MRP,ABAS,N,Czech Republic,LET
56e9b497732b6122f87906c4,1094,Air Cairo,,MSC,,N,Egypt,PMI
56e9b497732b6122f87906c5,1093,Air Mauritanie,MR,MRT,MIKE ROMEO,N,Mauritania,HMI
56e9b497732b6122f87906c6,1095,Air Sport,,MSK,AIR SPORT,N,Bulgaria,LAP
56e9b497732b6122f87906c7,1096,Aeromas,,MSM,AEROMAS EXPRESS,N,Uruguay,JUK
56e9b497732b6122f87906c8,1097,Aerol,,MSO,MESO AMERICANAS,N,Mexico,CEZ
56e9b497732b6122f87906ca,1099,Aerotaxis Metropolitanos,,MTB,AEROMETROPOLIS,N,Mexico,AYT
56e9b497732b6122f87906cb,1100,Aeromet Linea Aerea,,MTE,AEROMET,N,Chile,MHG
56e9b497732b6122f87906cc,1101,Air Metack,,MTK,AIRMETACK,N,Angola,DME
56e9b497732b6122f87906cd,1102,Air Montegomery,,MTY,MONTY,N,United Kingdom,IGR
56e9b497732b6122f87906ce,1103,Aerotaxi Mexicano,,MXO,MAXAERO,N,Mexico,BUN
56e9b497732b6122f87906cf,1104,Aero Yaqui Mayo,,MYS,AERO YAQUI,N,Mexico,ANM
56e9b497732b6122f87906d4,1110,Albarka Air,F4,NBK,AL-AIR,N,Nigeria,OGM
56e9b497732b6122f87906d5,1111,ACA-Ancargo Air Sociedade de Transporte de Carga Lda,,NCL,ANCARGO AIR,N,Angola,JIM
56e9b497732b6122f87906d6,1112,Aero Servicios de Nuevo Laredo,,NEL,AEROLAREDO,N,Mexico,BLV
56e9b497732b6122f87906d7,1113,Angoavia,,NGV,ANGOAVIA,N,Angola,NAH
56e9b497732b6122f87906d8,1114,Aeroni,,NID,AERONI,N,Mexico,BRI
56e9b497732b6122f87906de,1120,Aerolineas Sosa,,NSO,SOSA,N,Honduras,FNC
56e9b497732b6122f87906df,1121,Aero Norte,,NTD,,N,Mexico,BHX
56e9b497732b6122f87906e0,1122,Air Inter Ivoire,,NTV,INTER-IVOIRE,N,Ivory Coast,WGP
56e9b497732b6122f87906e1,1123,Aeroservicios De Nuevo Leon,,NUL,SERVICIOS NUEVOLEON,N,Mexico,JQA
56e9b497732b6122f87906e2,1124,Avial NV Aviation Company,,NVI,NEW AVIAL,N,Russia,CWL
56e9b497732b6122f87906e3,1125,Airwing,,NWG,NORWING,N,Norway,MLN
56e9b497732b6122f87906e5,1127,Arkhangelsk 2 Aviation Division,,OAO,DVINA,N,Russia,AQA
56e9b497732b6122f87906e7,1129,Aerolineas Olve,,OLV,OLVE,N,Mexico,TMR
56e9b497732b6122f87906e8,1130,Aeromega,,OMG,OMEGA,N,United Kingdom,KBP
56e9b497732b6122f87906e9,1132,Air Ontario,,ONT,ONTARIO,N,Canada,MUR
56e9b497732b6122f87906ea,1131,Air One Nine,,ONR,EDER,N,Libya,AUA
56e9b497732b6122f87906eb,1134,Action Air,,ORS,AVIATION SERVICE,N,Italy,LXR
56e9b497732b6122f87906ec,1133,Aerocorp,,ORP,CORPSA,N,Mexico,XMH
56e9b497732b6122f87906ed,1135,Aerosan,,OSN,AEROSAN,N,Mexico,NBS
56e9b497732b6122f87906ee,1136,Aviapartner Limited Company,,OSO,,N,Russia,RTB
56e9b497732b6122f87906f2,1140,Aeropostal Cargo de Mexico,,PCG,POSTAL CARGO,N,Mexico,TCG
56e9b497732b6122f87906f3,1141,Air Pack Express,,PCK,AIRPACK EXPRESS,N,Spain,UEL
56e9b497732b6122f87906f4,1142,Air Palace,,PCS,AIR PALACE,N,Mexico,SYM
56e9b497732b6122f87906f5,1143,Aeropelican Air Services,OT,PEL,PELICAN,Y,Australia,ETR
56e9b497732b6122f87906f6,1144,Aerolineas Chihuahua,,PFI,PACIFICO CHIHUAHUA,N,Mexico,GEL
56e9b497732b6122f87906f7,1145,Air Cargo Express International,,PFT,PROFREIGHT,N,United States,DZA
56e9b497732b6122f87906f8,1146,Al Farana Airline,,PHR,PHARAOH,N,Egypt,YYJ
56e9b497732b6122f87906fa,1148,Air South West,,PIE,PIRATE,N,United Kingdom,KUO
56e9b497732b6122f8790703,1157,Aeroservicio Sipse,,PSE,SIPSE,N,Mexico,RVT
56e9b497732b6122f8790708,1162,Aviation Consultancy Office,,QEA,,N,Australia,PDA
56e9b497732b6122f8790710,1170,Air Center Helicopters,,RAP,RAPTOR,N,United States,MCO
56e9b497732b6122f8790715,1175,Arubaexel,,RBX,ARUBA,N,Aruba,SCN
56e9b497732b6122f879071a,1180,Air Cassai,,RCI,AIR CASSAI,N,Angola,CUN
56e9b497732b6122f879071e,1184,Atlantic S.L.,,RCU,AIR COURIER,N,Spain,KEP
56e9b497732b6122f8790720,1186,Adygeya Airlines,,RDD,ADLINES,N,Russia,CTL
56e9b497732b6122f8790721,1187,Air Ada,,RDM,AIR ADA,N,Mauritania,AWZ
56e9b497732b6122f8790722,1188,Aer Arann,RE,REA,AER ARANN,Y,Ireland,LUW
56e9b497732b6122f8790723,1189,Aero-Rent,,REN,AERORENT,N,Mexico,OHE
56e9b497732b6122f8790724,1190,Australian Maritime Safety Authority,,RES,RESCUE,N,Australia,TRG
56e9b497732b6122f8790725,1191,Air Austral,UU,REU,REUNION,Y,France,STV
56e9b497732b6122f8790726,1192,Aero-Rey,,REY,AEROREY,N,Mexico,JUV
56e9b497732b6122f8790728,1194,Aerotransportes Rafilher,,RFD,RAFHILER,N,Mexico,GEL
56e9b497732b6122f8790729,1195,Argo,,RGO,ARGOS,N,Dominican Republic,YXS
56e9b497732b6122f879072a,1196,Airbourne School of Flying,,RGT,AIRGOAT,N,United Kingdom,KCG
56e9b497732b6122f879072b,1197,Air Archipels,,RHL,ARCHIPELS,N,France,HAM
56e9b497732b6122f879072e,1200,Asian Spirit,6K,RIT,ASIAN SPIRIT,Y,Philippines,BDH
56e9b497732b6122f879072f,1201,Aeroservicios Jet,,RJS,ASERJET,N,Mexico,EEK
56e9b497732b6122f8790730,1202,Air Afrique,RK,RKA,AIRAFRIC,Y,Ivory Coast,CUL
56e9b497732b6122f8790731,1203,Airlinair,A5,RLA,AIRLINAIR,Y,France,RSW
56e9b497732b6122f8790732,1204,Air Nelson,,RLK,,N,New Zealand,LIG
56e9b497732b6122f8790733,1205,Air Leone,,RLL,AEROLEONE,N,Sierra Leone,CRD
56e9b497732b6122f8790736,1208,Air Amder,,RMD,AIR AMDER,N,Mauritania,DEA
56e9b497732b6122f8790737,1209,Armenian Airlines,,RME,ARMENIAN,N,Armenia,VCE
56e9b497732b6122f8790738,1210,Armenian International Airways,MV,RML,,N,Armenia,DIW
56e9b497732b6122f8790739,1211,Arm-Aero,,RMO,ARM-AERO,N,Armenia,AET
56e9b497732b6122f879073a,1212,Air Max,,RMX,AEROMAX,N,Bulgaria,LBF
56e9b497732b6122f879073b,1213,Air Salone,20,RNE,AIR SALONE,Y,Sierra Leone,CNP
56e9b497732b6122f879073c,1214,Aeronem Air Cargo,,RNM,AEROMNEM,N,Ecuador,BFJ
56e9b497732b6122f879073e,1216,Armavia,U8,RNV,ARMAVIA,Y,Armenia,VLY
56e9b497732b6122f879073f,1217,Aeroeste,,ROE,ESTE-BOLIVIA,N,Bolivia,DED
56e9b497732b6122f8790740,1218,Aero Gen,,ROH,AEROGEN,N,Mexico,TCG
56e9b497732b6122f8790741,1219,Avior Airlines,,ROI,AVIOR,N,Venezuela,THL
56e9b497732b6122f8790742,1220,Aeroel Airways,,ROL,AEROEL,N,Israel,NDB
56e9b497732b6122f8790743,1221,Aeromar,BQ,ROM,BRAVO QUEBEC,N,Dominican Republic,IOA
56e9b497732b6122f8790744,1223,Aerodan,,ROD,AERODAN,N,Mexico,MZT
56e9b497732b6122f8790745,1224,AeroRep,P5,RPB,AEROREPUBLICA,Y,Colombia,AWD
56e9b497732b6122f8790747,1226,Aero Roca,,RRC,AEROROCA,N,Mexico,BWI
56e9b497732b6122f8790748,1227,Aerotransportes Internacionales De Torreon,,RRE,AERO TORREON,N,Mexico,YDF
